lat,lon
38.6028,-76.2261
38.6033,-76.2261
38.5947,-76.2259
38.4982,-76.2253
38.5839,-76.2251
38.5858,-76.2251
38.5866,-76.2251
38.5874,-76.2251
38.6085,-76.2251
38.609,-76.2251
38.6093,-76.2251
38.3268,-76.2248
38.3454,-76.2248
38.5866,-76.2248
38.5885,-76.2248
38.6101,-76.2248
38.6104,-76.2248
38.5901,-76.2245
38.5939,-76.2245
38.5977,-76.2243
38.6031,-76.2243
38.6025,-76.224
38.6028,-76.224
38.6031,-76.224
38.6033,-76.224
38.5866,-76.2237
38.6028,-76.2237
38.6031,-76.2237
38.6033,-76.2237
38.5866,-76.2234
38.5874,-76.2234
38.5971,-76.2232
38.5974,-76.2232
38.5977,-76.2232
38.5982,-76.2232
38.5769,-76.2229
38.5966,-76.2229
38.6012,-76.2229
38.5796,-76.2226
38.5842,-76.2226
38.599,-76.2226
38.5996,-76.2226
38.6009,-76.2226
38.6012,-76.2226
38.6023,-76.2226
38.6025,-76.2226
38.6028,-76.2226
38.6031,-76.2226
38.5915,-76.2224
38.5923,-76.2218
38.5928,-76.2218
38.5931,-76.2218
38.5969,-76.2218
38.5971,-76.2218
38.5974,-76.2218
38.5977,-76.2218
38.6007,-76.2216
38.6009,-76.2216
38.6017,-76.2216
38.602,-76.2216
38.6023,-76.2216
38.6025,-76.2216
38.4858,-76.2213
38.5031,-76.2213
38.485,-76.221
38.4858,-76.221
38.4877,-76.221
38.4885,-76.221
38.4877,-76.2207
38.4885,-76.2207
38.5977,-76.2205
38.5985,-76.2205
38.5988,-76.2205
38.599,-76.2205
38.5993,-76.2205
38.5996,-76.2205
38.6001,-76.2205
38.6004,-76.2205
38.6007,-76.2205
38.6009,-76.2205
38.6012,-76.2205
38.6015,-76.2205
38.6017,-76.2205
38.602,-76.2205
38.6023,-76.2205
38.6004,-76.2202
38.6007,-76.2202
38.6009,-76.2202
38.6012,-76.2202
38.6015,-76.2202
38.602,-76.2202
38.6023,-76.2202
38.6042,-76.2202
38.4842,-76.2199
38.602,-76.2199
38.4885,-76.2197
38.5955,-76.2197
38.5958,-76.2197
38.495,-76.2194
38.4961,-76.2194
38.5344,-76.2194
38.5947,-76.2194
38.595,-76.2194
38.5953,-76.2194
38.5955,-76.2194
38.5958,-76.2194
38.5961,-76.2194
38.5966,-76.2194
38.5969,-76.2194
38.5974,-76.2194
38.5977,-76.2194
38.598,-76.2194
38.5982,-76.2194
38.5985,-76.2194
38.4761,-76.2191
38.4958,-76.2191
38.4961,-76.2191
38.5961,-76.2191
38.5966,-76.2191
38.5969,-76.2191
38.5974,-76.2191
38.5977,-76.2191
38.598,-76.2191
38.5982,-76.2191
38.5985,-76.2191
38.5988,-76.2191
38.5993,-76.2191
38.6012,-76.2191
38.4823,-76.2189
38.4834,-76.2189
38.4842,-76.2189
38.4861,-76.2189
38.4869,-76.2189
38.6085,-76.2189
38.485,-76.2186
38.4858,-76.2186
38.4861,-76.2186
38.4869,-76.2183
38.4896,-76.2183
38.492,-76.2183
38.3371,-76.2181
38.4753,-76.2181
38.5772,-76.2181
38.578,-76.2181
38.5783,-76.2181
38.5974,-76.2181
38.5996,-76.2181
38.6004,-76.2181
38.6007,-76.2181
38.4823,-76.2178
38.4826,-76.2178
38.4834,-76.2178
38.4823,-76.2175
38.4826,-76.2175
38.4834,-76.2175
38.4842,-76.2175
38.4858,-76.2175
38.4861,-76.2175
38.4842,-76.2172
38.5683,-76.2172
38.4726,-76.217
38.4745,-76.217
38.4753,-76.217
38.5788,-76.217
38.5966,-76.217
38.5969,-76.217
38.4745,-76.2167
38.5791,-76.2167
38.5796,-76.2167
38.5799,-76.2167
38.5802,-76.2167
38.5804,-76.2167
38.4815,-76.2164
38.4818,-76.2164
38.5788,-76.2164
38.5791,-76.2164
38.5794,-76.2164
38.5796,-76.2164
38.5804,-76.2164
38.4699,-76.2162
38.4853,-76.2162
38.4858,-76.2162
38.4888,-76.2162
38.5683,-76.2162
38.5691,-76.2162
38.5699,-76.2162
38.5702,-76.2162
38.5707,-76.2162
38.4691,-76.2159
38.4699,-76.2159
38.4888,-76.2159
38.4891,-76.2159
38.5691,-76.2159
38.5694,-76.2159
38.5699,-76.2159
38.5702,-76.2159
38.471,-76.2156
38.4737,-76.2156
38.4745,-76.2156
38.4904,-76.2156
38.4907,-76.2156
38.5112,-76.2156
38.5804,-76.2154
38.5807,-76.2154
38.581,-76.2154
38.3988,-76.2151
38.4637,-76.2148
38.3915,-76.2146
38.4718,-76.2146
38.4726,-76.2146
38.4729,-76.2146
38.4737,-76.2146
38.4745,-76.2146
38.4764,-76.2146
38.4772,-76.2146
38.4937,-76.2146
38.4939,-76.2146
38.4942,-76.2146
38.5756,-76.2146
38.5761,-76.2146
38.5764,-76.2146
38.3953,-76.2143
38.4745,-76.2143
38.4756,-76.2143
38.4761,-76.2143
38.4945,-76.2143
38.4958,-76.2143
38.4961,-76.2143
38.5767,-76.2143
38.578,-76.2143
38.5794,-76.2143
38.5796,-76.2143
38.5799,-76.2143
38.4602,-76.214
38.4823,-76.214
38.5794,-76.214
38.5796,-76.214
38.5799,-76.214
38.4629,-76.2137
38.4637,-76.2137
38.4829,-76.2137
38.4837,-76.2137
38.5818,-76.2137
38.5834,-76.2137
38.4675,-76.2135
38.4683,-76.2135
38.4691,-76.2135
38.4694,-76.2135
38.4702,-76.2135
38.4718,-76.2135
38.4721,-76.2135
38.4729,-76.2135
38.4918,-76.2135
38.4934,-76.2135
38.3931,-76.2132
38.4718,-76.2132
38.4721,-76.2132
38.4726,-76.2132
38.4729,-76.2132
38.4737,-76.2132
38.5772,-76.2132
38.578,-76.2132
38.3931,-76.2129
38.3937,-76.2129
38.4726,-76.2129
38.4729,-76.2129
38.4945,-76.2129
38.495,-76.2129
38.4961,-76.2129
38.5783,-76.2129
38.5786,-76.2129
38.5802,-76.2129
38.4621,-76.2127
38.4629,-76.2127
38.4637,-76.2127
38.464,-76.2127
38.4648,-76.2127
38.4656,-76.2127
38.4664,-76.2127
38.5837,-76.2127
38.4637,-76.2124
38.464,-76.2124
38.4648,-76.2124
38.4656,-76.2124
38.4664,-76.2124
38.4667,-76.2124
38.4675,-76.2124
38.4683,-76.2124
38.4686,-76.2124
